,Economics,House,Society,Fashion,Education,Technology,Politics,PE,Game,Entertainment
公交路线,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
充分考虑,15.0,62.0,3.0,1.0,20.0,11.0,54.0,2.0,5.0,2.0
部长,3.0,87.0,42.0,14.0,67.0,3.0,1176.0,6.0,12.0,40.0
房间,0.0,83.0,444.0,73.0,59.0,4.0,12.0,59.0,106.0,90.0
活城,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
品元,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
推介会,19.0,56.0,3.0,0.0,8.0,0.0,7.0,0.0,0.0,8.0
价款,1.0,61.0,2.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0
廉租,0.0,60.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0
房主,0.0,56.0,54.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
部委,16.0,63.0,4.0,2.0,31.0,0.0,146.0,2.0,1.0,1.0
建筑师,0.0,61.0,2.0,1.0,4.0,0.0,2.0,1.0,3.0,11.0
奖项,23.0,62.0,14.0,9.0,52.0,18.0,10.0,117.0,119.0,578.0
美食,2.0,61.0,14.0,155.0,9.0,1.0,1.0,11.0,26.0,70.0
土地价格,1.0,58.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
景观设计,0.0,48.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
北线,0.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
领袖,7.0,79.0,6.0,4.0,32.0,2.0,44.0,445.0,27.0,60.0
诚意金,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
总体规划,0.0,59.0,0.0,0.0,2.0,0.0,52.0,0.0,0.0,0.0
买地,0.0,46.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
智地,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
诚园,0.0,46.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
金牌,5.0,63.0,19.0,7.0,138.0,28.0,6.0,61.0,43.0,137.0
产业园,0.0,57.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0
杂志,15.0,79.0,57.0,198.0,72.0,19.0,42.0,72.0,13.0,325.0
影院,0.0,58.0,5.0,8.0,1.0,19.0,21.0,0.0,3.0,819.0
引水渠,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
供需,8.0,68.0,0.0,0.0,6.0,0.0,15.0,0.0,1.0,1.0
政府部门,11.0,68.0,49.0,3.0,22.0,0.0,72.0,2.0,1.0,2.0
用房,0.0,55.0,5.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0
东站,0.0,50.0,19.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0
农民,4.0,94.0,250.0,3.0,78.0,1.0,465.0,2.0,5.0,14.0
综合性,12.0,74.0,9.0,2.0,80.0,22.0,45.0,3.0,2.0,1.0
投入使用,4.0,60.0,7.0,0.0,2.0,0.0,26.0,2.0,0.0,2.0
饭店,4.0,69.0,271.0,21.0,20.0,0.0,111.0,10.0,4.0,48.0
渠路,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
号院,0.0,45.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
香麓,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
外地,7.0,69.0,228.0,8.0,153.0,0.0,40.0,6.0,1.0,54.0
产业化,3.0,67.0,2.0,0.0,13.0,0.0,55.0,1.0,1.0,2.0
门头沟,0.0,48.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
开业,13.0,67.0,35.0,29.0,12.0,0.0,3.0,14.0,1.0,20.0
交界处,0.0,64.0,28.0,8.0,0.0,0.0,3.0,0.0,1.0,3.0
名品,1.0,51.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,2.0
全城,0.0,64.0,10.0,3.0,0.0,1.0,3.0,6.0,15.0,29.0
属性,36.0,71.0,2.0,24.0,6.0,1.0,4.0,7.0,1766.0,9.0
宅基地,0.0,56.0,13.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0
整治,5.0,70.0,60.0,2.0,19.0,0.0,313.0,5.0,1.0,0.0
动静,8.0,75.0,51.0,4.0,3.0,70.0,3.0,7.0,4.0,7.0
全世界,12.0,78.0,17.0,60.0,76.0,23.0,65.0,126.0,63.0,197.0
对话,14.0,71.0,150.0,15.0,629.0,2.0,1141.0,83.0,344.0,182.0
口碑,29.0,59.0,15.0,16.0,11.0,38.0,8.0,7.0,56.0,300.0
社区规划,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
文园,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
规划委,0.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
百姓,6.0,85.0,34.0,0.0,10.0,2.0,67.0,0.0,35.0,17.0
工作室,5.0,55.0,76.0,13.0,28.0,9.0,1.0,4.0,130.0,155.0
致力于,32.0,73.0,3.0,22.0,35.0,12.0,240.0,21.0,66.0,28.0
旺季,25.0,65.0,7.0,5.0,18.0,7.0,3.0,0.0,0.0,2.0
小编,0.0,44.0,0.0,44.0,3.0,37.0,0.0,1.0,120.0,0.0
零居,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
高板,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
过户,4.0,59.0,23.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
名义,46.0,78.0,177.0,9.0,82.0,1.0,139.0,18.0,16.0,18.0
男子,0.0,9.0,5301.0,112.0,76.0,0.0,103.0,29.0,35.0,127.0
警方,3.0,39.0,4889.0,2.0,66.0,2.0,318.0,163.0,9.0,137.0
民警,0.0,11.0,4658.0,0.0,38.0,0.0,141.0,0.0,0.0,1.0
派出所,0.0,10.0,2227.0,0.0,39.0,0.0,39.0,1.0,1.0,2.0
儿子,10.0,35.0,2907.0,29.0,251.0,0.0,114.0,120.0,18.0,666.0
学生,9.0,53.0,2585.0,95.0,11357.0,93.0,859.0,101.0,71.0,272.0
女儿,7.0,41.0,2404.0,99.0,267.0,0.0,93.0,110.0,45.0,566.0
嫌疑人,3.0,1.0,1694.0,0.0,66.0,0.0,165.0,11.0,12.0,24.0
报警,0.0,7.0,1592.0,8.0,28.0,1.0,47.0,9.0,2.0,18.0
女子,2.0,8.0,2023.0,120.0,80.0,0.0,34.0,38.0,80.0,137.0
妻子,2.0,14.0,2114.0,153.0,69.0,0.0,87.0,112.0,21.0,371.0
父亲,8.0,55.0,2187.0,34.0,232.0,1.0,56.0,175.0,89.0,567.0
司机,5.0,7.0,1751.0,22.0,22.0,2.0,76.0,17.0,0.0,76.0
母亲,6.0,57.0,2040.0,147.0,225.0,0.0,65.0,132.0,53.0,499.0
丈夫,1.0,6.0,1776.0,241.0,74.0,0.0,26.0,24.0,13.0,233.0
女孩,2.0,10.0,1500.0,504.0,130.0,3.0,8.0,42.0,75.0,379.0
事发,9.0,21.0,1322.0,2.0,7.0,0.0,52.0,4.0,5.0,21.0
医生,8.0,5.0,1702.0,937.0,106.0,1.0,124.0,138.0,40.0,173.0
老师,26.0,75.0,1587.0,66.0,2191.0,3.0,144.0,54.0,69.0,328.0
家人,7.0,70.0,1284.0,91.0,131.0,24.0,104.0,146.0,28.0,314.0
化名,22.0,14.0,997.0,13.0,68.0,0.0,8.0,0.0,1.0,5.0
回家,5.0,47.0,1364.0,123.0,102.0,11.0,48.0,141.0,90.0,204.0
通讯员,1.0,13.0,1066.0,1.0,149.0,0.0,22.0,2.0,0.0,4.0
对方,25.0,34.0,1294.0,280.0,182.0,6.0,126.0,546.0,366.0,557.0
老板,20.0,52.0,1130.0,68.0,109.0,3.0,7.0,1564.0,33.0,324.0
同学,4.0,12.0,1043.0,32.0,1847.0,16.0,90.0,22.0,74.0,108.0
女友,0.0,4.0,799.0,51.0,10.0,7.0,13.0,116.0,22.0,563.0
乘客,3.0,11.0,841.0,1.0,8.0,2.0,115.0,8.0,0.0,8.0
死者,0.0,4.0,850.0,6.0,1.0,0.0,62.0,0.0,5.0,21.0
家属,3.0,12.0,805.0,33.0,14.0,0.0,162.0,7.0,0.0,20.0
家长,7.0,42.0,800.0,27.0,1995.0,3.0,88.0,7.0,6.0,65.0
大学生,6.0,22.0,781.0,23.0,988.0,4.0,232.0,49.0,40.0,75.0
歹徒,0.0,0.0,604.0,0.0,4.0,0.0,12.0,6.0,3.0,7.0
女生,0.0,2.0,678.0,303.0,289.0,23.0,12.0,4.0,66.0,123.0
妈妈,2.0,14.0,828.0,300.0,253.0,1.0,21.0,78.0,31.0,537.0
报案,3.0,6.0,576.0,0.0,11.0,0.0,18.0,4.0,1.0,10.0
手术,2.0,3.0,757.0,648.0,55.0,0.0,114.0,278.0,3.0,73.0
作案,2.0,7.0,557.0,1.0,2.0,0.0,28.0,3.0,4.0,9.0
城管,0.0,10.0,585.0,0.0,2.0,0.0,25.0,0.0,3.0,17.0
实习生,36.0,14.0,644.0,7.0,189.0,0.0,20.0,14.0,0.0,56.0
出租车,1.0,1.0,640.0,4.0,11.0,1.0,24.0,1.0,0.0,35.0
法庭,5.0,19.0,615.0,0.0,33.0,0.0,95.0,45.0,1.0,98.0
警车,0.0,1.0,485.0,0.0,3.0,0.0,57.0,0.0,0.0,9.0
事故,1.0,35.0,641.0,11.0,17.0,7.0,421.0,8.0,4.0,56.0
被告,3.0,15.0,546.0,1.0,9.0,0.0,262.0,10.0,6.0,60.0
同事,32.0,27.0,573.0,88.0,53.0,8.0,34.0,16.0,29.0,109.0
男孩,0.0,4.0,534.0,68.0,46.0,0.0,2.0,54.0,28.0,181.0
专案组,0.0,1.0,464.0,0.0,0.0,0.0,36.0,40.0,1.0,3.0
照片,1.0,34.0,595.0,183.0,268.0,2233.0,37.0,140.0,156.0,458.0
车辆,0.0,22.0,653.0,6.0,26.0,1.0,242.0,4.0,8.0,20.0
检察院,0.0,4.0,479.0,0.0,13.0,0.0,118.0,5.0,1.0,4.0
公安机关,3.0,3.0,522.0,3.0,40.0,1.0,584.0,17.0,4.0,5.0
男友,0.0,10.0,441.0,119.0,10.0,0.0,2.0,15.0,14.0,785.0
肇事,0.0,0.0,421.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0
身体,11.0,21.0,715.0,3292.0,184.0,11.0,104.0,749.0,90.0,231.0
轿车,21.0,7.0,558.0,0.0,4.0,1.0,31.0,5.0,3.0,11.0
被告人,1.0,26.0,466.0,0.0,4.0,0.0,76.0,0.0,0.0,73.0
公安分局,0.0,1.0,404.0,0.0,4.0,0.0,5.0,0.0,0.0,1.0
交代,7.0,6.0,516.0,2.0,18.0,2.0,24.0,34.0,22.0,56.0
杀人,0.0,0.0,494.0,3.0,3.0,0.0,23.0,6.0,65.0,148.0
妹妹,0.0,4.0,524.0,44.0,41.0,1.0,6.0,16.0,60.0,148.0
帖子,4.0,37.0,444.0,26.0,32.0,2.0,3.0,4.0,104.0,25.0
身份证,7.0,60.0,438.0,4.0,542.0,1.0,20.0,1.0,3.0,12.0
夫妇,1.0,32.0,500.0,83.0,38.0,0.0,159.0,14.0,9.0,186.0
持刀,0.0,2.0,374.0,0.0,2.0,0.0,1.0,0.0,2.0,3.0
老家,1.0,19.0,464.0,2.0,32.0,0.0,8.0,23.0,3.0,25.0
法官,4.0,18.0,446.0,0.0,21.0,0.0,256.0,14.0,0.0,50.0
短信,23.0,20.0,417.0,9.0,101.0,1.0,17.0,38.0,458.0,33.0
驾车,0.0,26.0,409.0,24.0,7.0,2.0,56.0,7.0,8.0,42.0
网吧,0.0,0.0,353.0,2.0,30.0,3.0,49.0,1.0,39.0,2.0
衣服,0.0,17.0,573.0,740.0,90.0,18.0,9.0,53.0,128.0,224.0
伤者,0.0,1.0,379.0,4.0,2.0,0.0,30.0,1.0,0.0,10.0
团伙,0.0,0.0,373.0,0.0,12.0,0.0,25.0,0.0,6.0,8.0
受害人,0.0,4.0,360.0,2.0,22.0,0.0,24.0,2.0,1.0,12.0
办案,2.0,3.0,370.0,0.0,15.0,0.0,157.0,5.0,5.0,3.0
发帖,6.0,15.0,375.0,4.0,28.0,1.0,4.0,1.0,60.0,12.0
办公室,46.0,58.0,513.0,264.0,855.0,2.0,465.0,60.0,13.0,67.0
被害人,1.0,7.0,344.0,0.0,1.0,0.0,62.0,0.0,0.0,0.0
面包车,0.0,1.0,336.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0
群众,5.0,78.0,543.0,11.0,35.0,3.0,1526.0,10.0,21.0,48.0
患者,1.0,1.0,514.0,774.0,10.0,0.0,514.0,10.0,4.0,18.0
货车,0.0,0.0,395.0,0.0,3.0,0.0,26.0,0.0,1.0,5.0
庭审,3.0,7.0,343.0,0.0,2.0,0.0,20.0,4.0,0.0,8.0
尸体,0.0,3.0,477.0,2.0,9.0,0.0,19.0,6.0,32.0,20.0
弟弟,0.0,11.0,442.0,7.0,20.0,1.0,13.0,87.0,11.0,184.0
头部,4.0,1.0,433.0,177.0,2.0,6.0,11.0,8.0,12.0,24.0
嫌犯,0.0,2.0,308.0,0.0,3.0,0.0,38.0,1.0,0.0,4.0
看守所,0.0,0.0,316.0,0.0,0.0,0.0,159.0,3.0,0.0,5.0
证据,26.0,36.0,425.0,51.0,27.0,3.0,231.0,34.0,13.0,39.0
目击者,0.0,1.0,316.0,0.0,4.0,0.0,9.0,5.0,1.0,9.0
凶手,1.0,0.0,319.0,11.0,1.0,0.0,4.0,8.0,1.0,34.0
队员,1.0,17.0,376.0,3.0,85.0,0.0,65.0,748.0,87.0,31.0
强奸,0.0,1.0,311.0,1.0,0.0,0.0,12.0,2.0,1.0,31.0
人民,9.0,71.0,553.0,41.0,84.0,9.0,1915.0,14.0,69.0,112.0
分局,2.0,6.0,326.0,0.0,11.0,0.0,29.0,0.0,0.0,0.0
小孩,1.0,27.0,376.0,48.0,79.0,15.0,31.0,39.0,18.0,177.0
工人,1.0,49.0,489.0,20.0,56.0,0.0,91.0,19.0,3.0,27.0
案发,11.0,1.0,281.0,0.0,1.0,0.0,9.0,0.0,1.0,1.0
线索,17.0,8.0,366.0,7.0,52.0,1.0,76.0,13.0,38.0,77.0
毕业,39.0,41.0,439.0,26.0,1148.0,14.0,88.0,56.0,19.0,119.0
大队,0.0,0.0,382.0,0.0,8.0,0.0,52.0,2.0,2.0,10.0
爸爸,5.0,6.0,398.0,27.0,84.0,0.0,5.0,53.0,13.0,286.0
老太,0.0,0.0,259.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0
车祸,4.0,3.0,272.0,10.0,9.0,0.0,27.0,19.0,0.0,62.0
上学,1.0,38.0,337.0,14.0,196.0,3.0,26.0,31.0,6.0,40.0
教师,0.0,32.0,356.0,8.0,611.0,2.0,332.0,3.0,17.0,24.0
案发后,1.0,3.0,252.0,0.0,1.0,0.0,14.0,0.0,1.0,0.0
宿舍,0.0,22.0,315.0,4.0,191.0,4.0,17.0,12.0,13.0,14.0
夫妻,1.0,31.0,344.0,332.0,25.0,0.0,35.0,11.0,138.0,202.0
彩票,1.0,5.0,288.0,2.0,8.0,0.0,61.0,0.0,38.0,4.0
依法,49.0,47.0,343.0,6.0,42.0,0.0,882.0,9.0,3.0,16.0
姐姐,0.0,5.0,360.0,38.0,36.0,0.0,3.0,13.0,67.0,160.0
年龄,23.0,49.0,366.0,428.0,274.0,7.0,111.0,301.0,68.0,214.0
男生,0.0,1.0,260.0,52.0,169.0,5.0,4.0,1.0,34.0,63.0
疑犯,0.0,0.0,219.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0
小伙,1.0,4.0,246.0,2.0,10.0,0.0,0.0,6.0,4.0,3.0
感情,6.0,25.0,368.0,132.0,75.0,7.0,136.0,102.0,114.0,800.0
校方,0.0,0.0,241.0,0.0,171.0,0.0,17.0,6.0,0.0,4.0
当事人,43.0,20.0,319.0,6.0,30.0,0.0,251.0,31.0,1.0,45.0
病房,0.0,3.0,279.0,19.0,12.0,0.0,34.0,4.0,0.0,18.0
妇女,3.0,5.0,361.0,535.0,22.0,0.0,162.0,3.0,2.0,46.0
婆婆,0.0,1.0,287.0,17.0,26.0,0.0,9.0,0.0,5.0,73.0
地震,35.0,25.0,321.0,5.0,233.0,4.0,802.0,16.0,27.0,265.0
名字,48.0,69.0,364.0,80.0,111.0,16.0,28.0,368.0,406.0,364.0
的哥,0.0,0.0,187.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
窗户,0.0,27.0,283.0,15.0,18.0,1.0,4.0,7.0,6.0,14.0
宾馆,4.0,17.0,266.0,14.0,30.0,1.0,20.0,25.0,0.0,14.0
摄影,4.0,34.0,270.0,18.0,106.0,1091.0,9.0,6.0,1.0,242.0
老婆,2.0,25.0,324.0,28.0,27.0,0.0,5.0,27.0,86.0,196.0
亲属,15.0,10.0,264.0,13.0,21.0,1.0,100.0,2.0,0.0,8.0
因涉嫌,8.0,3.0,235.0,0.0,2.0,0.0,15.0,0.0,0.0,8.0
病人,5.0,1.0,318.0,365.0,21.0,0.0,136.0,11.0,1.0,16.0
厕所,0.0,27.0,265.0,76.0,29.0,0.0,8.0,3.0,8.0,56.0
坠楼,0.0,1.0,180.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
上车,3.0,3.0,250.0,5.0,10.0,0.0,15.0,3.0,4.0,38.0
脖子,1.0,0.0,309.0,122.0,4.0,5.0,10.0,36.0,2.0,30.0
病情,3.0,6.0,289.0,150.0,13.0,0.0,101.0,7.0,2.0,39.0
老乡,1.0,3.0,248.0,3.0,18.0,0.0,4.0,9.0,0.0,10.0
菜刀,0.0,3.0,214.0,0.0,0.0,0.0,2.0,2.0,11.0,5.0
执法人员,0.0,2.0,234.0,1.0,6.0,0.0,33.0,0.0,0.0,1.0
警官,0.0,0.0,215.0,0.0,24.0,0.0,18.0,2.0,0.0,10.0
骨折,0.0,0.0,243.0,39.0,11.0,0.0,13.0,53.0,2.0,9.0
行凶,0.0,0.0,222.0,0.0,1.0,0.0,1.0,0.0,2.0,9.0
纠纷,22.0,28.0,270.0,5.0,15.0,1.0,201.0,14.0,10.0,31.0
案情,2.0,3.0,226.0,0.0,1.0,0.0,67.0,25.0,0.0,16.0
婴儿,1.0,2.0,277.0,103.0,12.0,0.0,14.0,6.0,12.0,30.0
老伴,0.0,5.0,247.0,0.0,12.0,0.0,3.0,0.0,0.0,3.0
床上,0.0,5.0,310.0,182.0,11.0,1.0,3.0,13.0,6.0,33.0
围观,0.0,6.0,235.0,17.0,10.0,1.0,3.0,21.0,32.0,49.0
原告,7.0,5.0,233.0,0.0,1.0,0.0,27.0,1.0,3.0,49.0
女性,31.0,12.0,310.0,4692.0,99.0,93.0,55.0,15.0,132.0,360.0
女童,0.0,0.0,204.0,1.0,1.0,0.0,4.0,0.0,2.0,15.0
号码,6.0,24.0,249.0,5.0,104.0,1.0,28.0,106.0,13.0,7.0
婚礼,1.0,7.0,261.0,109.0,7.0,3.0,1.0,78.0,69.0,517.0
见面,4.0,16.0,297.0,19.0,54.0,9.0,91.0,105.0,159.0,329.0
亲戚,6.0,13.0,271.0,10.0,43.0,0.0,3.0,8.0,0.0,23.0
血迹,0.0,0.0,229.0,16.0,0.0,0.0,4.0,1.0,1.0,4.0
伤势,2.0,1.0,222.0,2.0,3.0,0.0,19.0,193.0,3.0,17.0
绑匪,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
街道,0.0,62.0,280.0,8.0,39.0,2.0,74.0,10.0,18.0,25.0
二楼,1.0,16.0,231.0,1.0,20.0,93.0,7.0,3.0,5.0,14.0
检察官,2.0,0.0,209.0,0.0,10.0,0.0,188.0,1.0,2.0,47.0
信用卡,13.0,0.0,239.0,11.0,128.0,0.0,29.0,7.0,15.0,26.0
精神病,0.0,0.0,222.0,9.0,5.0,0.0,19.0,1.0,1.0,10.0
病床,0.0,2.0,220.0,2.0,13.0,0.0,6.0,1.0,0.0,9.0
黑色,7.0,14.0,298.0,1558.0,90.0,630.0,17.0,60.0,46.0,281.0
毒品,0.0,0.0,203.0,6.0,0.0,0.0,99.0,7.0,1.0,61.0
协商,48.0,31.0,260.0,7.0,37.0,0.0,503.0,23.0,7.0,17.0
少女,0.0,0.0,250.0,255.0,39.0,2.0,4.0,2.0,42.0,151.0
物品,14.0,28.0,263.0,83.0,91.0,8.0,62.0,13.0,1000.0,46.0
假币,0.0,0.0,188.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0
密码,15.0,8.0,244.0,13.0,172.0,5.0,12.0,1.0,175.0,73.0
检察机关,0.0,6.0,210.0,0.0,0.0,0.0,140.0,1.0,0.0,8.0
住院,0.0,0.0,227.0,20.0,14.0,0.0,97.0,6.0,2.0,15.0
旅客,0.0,9.0,230.0,3.0,9.0,0.0,260.0,2.0,1.0,13.0
受害者,7.0,3.0,218.0,15.0,26.0,0.0,33.0,47.0,1.0,46.0
犯罪事实,0.0,1.0,185.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0
驾驶员,0.0,1.0,227.0,7.0,2.0,0.0,23.0,0.0,0.0,9.0
医护人员,0.0,0.0,192.0,8.0,9.0,0.0,48.0,0.0,1.0,3.0
快报,28.0,8.0,194.0,2.0,22.0,1.0,5.0,21.0,1.0,14.0
一审,3.0,3.0,193.0,0.0,9.0,0.0,181.0,0.0,0.0,1.0
火车站,0.0,13.0,219.0,0.0,26.0,5.0,25.0,5.0,0.0,8.0
车子,0.0,2.0,230.0,1.0,17.0,0.0,17.0,2.0,5.0,20.0
小伙子,1.0,7.0,240.0,3.0,29.0,0.0,5.0,48.0,5.0,19.0
孕妇,0.0,0.0,227.0,224.0,2.0,0.0,6.0,0.0,0.0,28.0
打人,0.0,0.0,202.0,3.0,0.0,0.0,5.0,4.0,4.0,13.0
出租屋,0.0,11.0,156.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
校长,0.0,18.0,275.0,3.0,369.0,0.0,136.0,8.0,2.0,23.0
毕业生,12.0,12.0,217.0,5.0,1415.0,2.0,344.0,6.0,0.0,10.0
救护车,1.0,3.0,190.0,1.0,2.0,0.0,28.0,1.0,0.0,4.0
中队,0.0,1.0,230.0,0.0,4.0,0.0,61.0,0.0,1.0,0.0
检方,0.0,10.0,174.0,0.0,7.0,0.0,314.0,0.0,0.0,17.0
自行车,1.0,21.0,248.0,46.0,38.0,3.0,14.0,32.0,2.0,43.0
大门,22.0,34.0,263.0,10.0,56.0,3.0,50.0,68.0,328.0,46.0
刑警大队,0.0,1.0,145.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
服务员,0.0,4.0,194.0,7.0,13.0,0.0,6.0,19.0,1.0,14.0
读书,0.0,24.0,246.0,19.0,328.0,2.0,29.0,61.0,10.0,72.0
车主,0.0,1.0,224.0,0.0,2.0,4.0,17.0,1.0,0.0,2.0
客人,1.0,40.0,258.0,20.0,24.0,2.0,28.0,11.0,9.0,43.0
车站,0.0,40.0,217.0,2.0,12.0,2.0,30.0,1.0,10.0,12.0
停车场,0.0,41.0,185.0,1.0,3.0,3.0,3.0,16.0,0.0,19.0
火车,1.0,2.0,224.0,13.0,44.0,1.0,29.0,18.0,5.0,65.0
情侣,1.0,16.0,179.0,46.0,15.0,7.0,6.0,6.0,99.0,200.0
通报,22.0,20.0,219.0,1.0,39.0,0.0,335.0,9.0,4.0,6.0
赎金,0.0,0.0,165.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0
公安,0.0,3.0,200.0,7.0,183.0,0.0,322.0,1.0,1.0,5.0
局长,16.0,33.0,231.0,3.0,29.0,0.0,253.0,10.0,3.0,29.0
教育局,0.0,10.0,185.0,0.0,121.0,0.0,24.0,0.0,0.0,4.0
亲人,1.0,13.0,217.0,6.0,25.0,2.0,19.0,12.0,15.0,57.0
开庭审理,3.0,3.0,165.0,0.0,0.0,0.0,22.0,0.0,0.0,7.0
劫匪,0.0,0.0,150.0,1.0,0.0,0.0,1.0,0.0,3.0,9.0
同伙,0.0,0.0,173.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0
声音,37.0,67.0,307.0,85.0,110.0,207.0,95.0,132.0,100.0,229.0
男人,4.0,18.0,275.0,1354.0,28.0,2.0,7.0,119.0,98.0,601.0
肇事者,0.0,1.0,155.0,0.0,3.0,0.0,4.0,3.0,0.0,1.0
当庭,1.0,0.0,162.0,1.0,0.0,0.0,28.0,0.0,0.0,7.0
事主,0.0,0.0,150.0,0.0,3.0,0.0,6.0,0.0,0.0,4.0
不料,2.0,6.0,218.0,2.0,3.0,1.0,11.0,21.0,6.0,24.0
护士,0.0,0.0,202.0,29.0,75.0,0.0,26.0,0.0,5.0,13.0
飞机,19.0,20.0,270.0,27.0,47.0,7.0,123.0,80.0,61.0,169.0
夫妻俩,2.0,18.0,173.0,11.0,23.0,0.0,4.0,2.0,0.0,19.0
双手,1.0,1.0,246.0,536.0,6.0,7.0,18.0,158.0,44.0,48.0
被盗,7.0,11.0,178.0,0.0,6.0,0.0,11.0,7.0,21.0,12.0
交通事故,0.0,1.0,186.0,4.0,4.0,0.0,79.0,2.0,0.0,13.0
高校,16.0,36.0,197.0,3.0,5785.0,3.0,493.0,10.0,16.0,9.0
一事,41.0,23.0,217.0,5.0,30.0,0.0,81.0,55.0,8.0,118.0
成员,45.0,68.0,257.0,43.0,91.0,28.0,434.0,194.0,421.0,249.0
女婴,0.0,0.0,154.0,6.0,0.0,0.0,2.0,0.0,0.0,5.0
一家人,1.0,24.0,211.0,4.0,30.0,1.0,22.0,10.0,7.0,58.0
工友,0.0,0.0,156.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0
路段,1.0,23.0,184.0,2.0,8.0,1.0,44.0,0.0,2.0,1.0
副局长,5.0,20.0,192.0,3.0,15.0,1.0,138.0,9.0,1.0,12.0
眼睛,8.0,11.0,303.0,452.0,50.0,50.0,21.0,50.0,93.0,143.0
奶奶,0.0,5.0,220.0,6.0,47.0,0.0,0.0,10.0,0.0,32.0
声称,11.0,16.0,195.0,24.0,48.0,11.0,56.0,96.0,10.0,73.0
消防,0.0,41.0,167.0,1.0,17.0,0.0,59.0,0.0,0.0,11.0
救人,0.0,0.0,174.0,0.0,6.0,0.0,14.0,0.0,5.0,7.0
小女孩,1.0,1.0,166.0,30.0,10.0,0.0,4.0,5.0,8.0,58.0
全身,0.0,7.0,234.0,568.0,14.0,28.0,10.0,8.0,81.0,52.0
三轮车,0.0,1.0,167.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0
院方,0.0,3.0,154.0,10.0,9.0,0.0,22.0,0.0,0.0,4.0
男婴,0.0,0.0,144.0,19.0,0.0,1.0,0.0,0.0,0.0,5.0
儿童,3.0,66.0,224.0,90.0,62.0,38.0,310.0,21.0,6.0,162.0
女朋友,0.0,2.0,172.0,17.0,10.0,0.0,0.0,20.0,7.0,84.0
列车,2.0,15.0,188.0,2.0,9.0,0.0,65.0,0.0,4.0,31.0
入室,0.0,10.0,140.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
水果刀,0.0,0.0,128.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
醉酒,0.0,1.0,157.0,8.0,2.0,1.0,44.0,19.0,1.0,21.0
核实,5.0,29.0,185.0,1.0,79.0,0.0,103.0,5.0,17.0,5.0
日子,35.0,48.0,254.0,85.0,91.0,11.0,28.0,168.0,219.0,146.0
农民工,1.0,35.0,181.0,0.0,11.0,1.0,352.0,4.0,0.0,5.0
亲友,4.0,12.0,171.0,7.0,18.0,3.0,41.0,6.0,10.0,53.0
